"captchalogue_code","name","consumable","catalogue","lootonly","refrance","power","aggrieve","aggress","assail","assault","abuse","accuse","abjure","abstain","description","art","credit","abstratus","size","effects","Build_Grist_Cost","Amber_Cost","Amethyst_Cost","Artifact_Grist_Cost","Blood_Cost","Caulk_Cost","Chalk_Cost","Cobalt_Cost","Copper_Cost","Diamond_Cost","Emerald_Cost","Frosting_Cost","Garnet_Cost","Gold_Cost","Iodine_Cost","Jet_Cost","Malachite_Cost","Marble_Cost","Mercury_Cost","Obsidian_Cost","Opal_Cost","Polychromite_Cost","Quartz_Cost","Rainbow_Cost","Redstone_Cost","Rock_Candy_Cost","Rose_Quartz_Cost","Ruby_Cost","Rust_Cost","Shale_Cost","Star_Sapphire_Cost","Sulfur_Cost","Sunstone_Cost","Tar_Cost","Titanium_Cost","Topaz_Cost","Uranium_Cost","End_Of_Grists","hybrid"
"07o0aG0E","Rough Stone Claws","0","0","0","0","35","0","0","0","0","0","0","0","0","Finally, you got rid of those shitty plastic toys and made THESE suckers. The jagged edges prove ineffective for most cutting other than flesh.","","","clawkind","large","","0","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"675634G1","Flashy Crystal Sceptre","0","0","0","0","1027","0","0","0","0","0","0","0","0","This jewel encrusted stick is sure to get you all the ladies! Assuming there are any in your session that is.","","","staffkind","large","","347070","0","0","0","0","0","0","0","0","21263","0","0","41772","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"vUNd?7Pk","Blue Ghost Cleaver","0","0","0","0","6666","0","0","0","0","0","0","0","0","Useful for ghost butchers and ghost butchering hobbyists. Glows with a blue light at all times so also useful for people who are scared of the dark or like to pretend they're under attack by orcs.","","","knifekind","average","","0","0","0","0","66666","0","0","666666","0","0","0","0","0","0","0","0","0","0","0","0","0","66666","0","0","0","0","0","0","0","0","666666","0","0","0","666666","0","0","","0"
"fIjHE85U","Angelic Fantasia Ultimate Slammer","0","0","0","0","9999","0","0","1500","1000","0","0","0","0","Covered in sugar, spice, and everything nice. It also hits REALLY HARD.","","","hammerkind","average","","1623570","0","0","0","0","0","0","0","0","2274661","0","8725543","0","0","0","0","0","0","0","0","0","0","0","1284229","0","5406271","3521368","0","0","0","0","0","0","0","0","0","0","","0"
"023K0e1Z","Solid Gold Sketchbook","0","0","0","0","24","0","0","0","0","0","0","0","0","Not so much a book as it is a book-shaped gold statue. It's heavy, and shiny... but ironically, it's basically worthless as a sketchbook.","","","bookkind","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"021H4W0T","Skeleton Key","0","0","0","0","16","0","0","0","0","0","0","2","0","The spookiest of all possible keys! Used by savvy trespassers to open all manner of locks.","","","keykind","average","","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","","0"
"xvNr?!!!","Ginormo Sword","0","0","0","0","2455","0","75","-70","-70","0","150","-120","-120","A legendary and almighty 8 bit universe weapon of old age, a true gem of classical value at your finger tips.","","","bladekind","large","","600000","0","0","0","0","0","0","0","0","30000","0","0","0","300000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65000","0","0","","0"
"b1W0aC28","Ghoul Gasmask","0","0","0","0","10","0","0","0","0","0","0","0","10","A gasmask themed like the zombies from the famous Fallout series. Now zombies will confuse you for one of them and also it functions as a gasmask. Woop. ","","","notaweapon, facegear","average","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","1000","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"T?Z!tvNt","Gemsaber","0","0","0","0","7","0","0","0","0","0","0","0","0","A small iron saber with the hilt being made out of a cheap amulet. The grip is wrapped in light leather.","","","bladekind","average","","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","","0"
"lsUNVB?d","Fuzzy Dragon Outfit","0","0","0","0","100","0","0","0","0","0","0","20","20","It's like wearing a gigantic scalemate plush. There's no way anyone could possibly resist hugging you now!","","","notaweapon, bodygear","large","","12413","0","0","0","0","0","0","0","0","0","0","0","7175","0","16570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"c4S4h3Md","Fiduspawn Host Plush","0","0","0","0","0","0","0","0","0","0","0","0","0","A red and white ursine plush. You're not entirely sure what its purpose is... some kind of alien game?","","","notaweapon","average","","0","50","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"tFVtxV?d","Fiduspawn Cards","0","0","0","0","612","11","0","0","0","0","0","0","0","If you can ever learn how to play this game, it looks like you can use these cards to summon monsters through a very messy and convoluted process to do your bidding. Such as stomping imps into oblivion. Worth it!","","","cardkind","average","","61200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46120","0","0","0","0","0","0","0","46120","0","","0"
"W004A3KW","Fiduspear","0","0","0","0","306","0","0","0","0","0","0","0","0","You have no idea how a lance made out of plushes could possibly be practical in any way, but it seems to be quite effective indeed.","","","lancekind","average","","35000","0","0","0","0","0","0","0","0","0","0","0","0","24000","0","0","0","0","0","0","0","0","0","0","0","0","0","24000","0","0","0","0","0","0","0","0","0","","0"
"29000mN0","Formal Armor","0","0","0","0","20","0","0","0","0","0","0","0","0","A sort of happy medium between functional armor and a snazzy suit. ""N7"" is printed on the front for some reason.","","","notaweapon, bodygear","large","","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"6ef2n1TF","Fork","0","1","0","0","2","0","0","0","0","0","0","0","0","It's a fork with three prongs. It seems like it might be useful for something. Who knows what you might want to try to eat... or stab.","fork.png","apocalypseGambit","forkkind","average","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"Y001X0Ke","Medieval Flail","0","0","0","0","18","0","0","0","0","0","0","0","0","It is a flail. A spiked ball and chain. Stabby-stabby smashy-smashy.","","","macekind, chainkind","average","","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","","0"
"CsG0h1Ke","Box of Fireworks","0","1","0","0","3","0","0","2","0","0","0","0","0","A bunch of unused fireworks left over from some celebration. Perhaps now's a good time to celebrate your entry to the medium by shooting some bottle rockets at imps?","","","explosivekind","average","","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"BypxNWPS","White Bear Hat","0","1","0","0","1","0","0","0","0","0","0","0","0","The hat is so soft and warm, perfect for keeping long flowing locks of golden hair tucked away and hiding from man-eating rainicorns.","finsshat.png","WZaD","notaweapon, headgear","average","","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"hzpxNWP?","Demonsblood Sword","0","0","0","0","9250","0","500","0","0","0","0","0","0","This sword comes from the far-off land of Ooo, where it has a history of heroic deeds all to it's own. If a demon appears asking for it's blood back, quickly say ""Kee Oth Rama Pancake"" before he cuts off your love handles!","demonsblood.png","WZaD","bladekind","average","","0","0","0","0","1000000","0","0","0","0","0","0","0","750000","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","800000","0","0","0","0","0","0","0","0","0","","0"
"WGn2cLeS","Faygo Red Ink Lacrosse stick","0","0","0","0","95","9","0","0","0","0","9","0","0","A lacrosse stick so incredibly sugary it rips sick burns at exponential rates.","","","staffkind, sportskind","large","","1200","0","0","0","1500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1800","0","0","0","0","0","0","0","0","0","0","0","","0"
"dzrpr!!!","The Soul Ripper","0","0","0","0","210","0","0","0","0","0","0","0","0","This lacrosse stick steals souls from monsters, and tosses it back in their friends faces in the form of a compressed ball.","","","scythekind, sportskind","large","","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40804","0","0","0","0","0","0","0","0","","0"
"dNgxL!!!","Black King Lacrosse Stick","0","0","0","0","808","0","0","0","80","0","0","0","0","A lacrosse stick that was once said to be wielded by a black king prototyped with the greatest lacrosse player ever.","","","staffkind, sportskind","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180081","0","0","0","48084","0","0","0","8008","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"ENBpmK?T","Fingerless Gloves","0","1","0","0","1","0","0","1","0","0","0","0","0","A pair of fingerless gloves. They retain their warmness, but also let you have your finger dexterity as well!","fingerlessgloves.png","BigYip69Weed","glovekind","large","","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"X105403I","Drillblades","0","0","0","0","15","0","0","3","3","0","0","0","0","This thing will cut holes in you in more ways than one.","","","knifekind","large","","28","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"9G000O4I","Dragon Spear","0","0","0","0","35","2","0","0","0","0","0","0","0","The point is a hand crafted razor sharp dragon scale. The rod is covered in tiny red scales. ","","","spearkind","large","","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","","0"
"f?Lr2jCn","Breath of Odahviing","0","0","0","0","2000","33","44","55","66","0","0","0","0","The flames of a powerful dragon are in your hands, loyally searing whatever foe stands in its line of fire.","","","flamethrowerkind","large","","0","0","0","0","333333","0","45921","0","0","0","0","0","68500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"HO0G0O0I","Drake Nicholas","0","0","0","0","2447","0","250","0","0","0","0","0","-250","A fierce red dragon figurine dressed in rustic holiday garb. Do dragons even celebrate Christmas? Either way, this thing is decked out with claws, fire breath, and a cheerful fur parka, making it incredibly dangerous and incredibly tacky.","","","fancysantakind","average","","550000","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","200000","0","0","0","10000","300000","0","0","0","0","","0"
"lYPr!aR!","Whipper-Snapper","0","0","0","0","66","0","0","0","0","0","0","4","6","This yo-yo snaps like the cracks of a geriatric person's joints. Adolescents these days, you swear...","","","yoyokind","average","","250","0","0","0","0","0","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","","0"
"01000W08","High-Voltage Pistol","0","0","0","0","3100","0","0","0","0","0","0","0","0","All the lethality of a stunstick with the range and finesse of a pistol. Why try to close the distance with your enemy when you can watch them spasm about from a safe distance?","","","pistolkind","average","","0","0","0","0","0","300000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350000","0","0","0","0","","0"
"xzCW4iz?","Shoe","0","0","0","0","1","0","0","0","0","0","0","0","0","Just an pair of ordinary shoes, perfect for kicking with.","","","footwearkind","average","","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"YWE5!nh2","Lock of hair","0","1","0","0","0","0","0","0","0","0","0","0","0","Did this hair just come off of your head, or is it from someone special? Regardless, I doubt that this little clump could save you from a hairy situation... on its own, that is...","lockofhair.png","besternPhilosophy","notaweapon","tiny","","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"xxzht!hE","Faygo - Star-Powered Rainbow Massacre flavour","1","0","0","0","0","0","0","0","0","0","0","0","0","After staring at this bottle, you realize that it's... glowing? Well, you've had weirder drinks.","faygostarpoweredrainbowmassacreflavor.png","Miles","notaweapon","average","","0","0","0","0","0","0","0","0","0","150000","0","0","0","500000","0","0","0","0","300000","0","150000","150000","0","150000","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"8m080000","Discord Statue","0","0","0","0","300","0","0","0","0","0","0","0","0","The inflictor of eternal chaos, trapped in stone forever by 6 legendary heroes. This statue is a miniaturized version, so you doubt it could be the real deal... right?","","","statuekind","average","","0","0","0","0","50000","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"z!!f7uV!","Digichu","0","0","0","0","0","0","0","0","0","0","0","0","0","This appears to be a badly morphed Pikachu. Is seems to have been partially fused with a digital rival.","digichu.png","Kess Sparrow","notaweapon","average","","216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"VrDt!ht7","Defrisbeelator","0","0","0","0","52","0","0","0","0","0","0","0","0","One part throwing disc, one part hi-voltage tool, : this weapon is capable of delivering quite a SHOCK to enemies on impact.","","","disckind","average","","0","0","0","0","0","0","0","2000","0","0","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
